URI;arkId;fingerprint_prefLabel@fr;Opentheso_ID;Opentheso_prefLabel@fr;Opentheso_prefLabel@en;Koha_Archires_ID;Koha_Archires_prefLabel@fr;Koha_Archires_prefLabel@en;Koha_Brise-es_2024_ID;Koha_Brise-es_2024_prefLabel@fr;Koha_Brise-es_2024_prefLabel@en;Alexandrie_IPRAUS_2024_ID;Alexandrie_IPRAUS_2024_prefLabel@fr;Alexandrie_IPRAUS_2024_prefLabel@en
https://n2t.net/ark:/99152/r5m1t3fr-c;99152/r5m1t3fr-c;democratie;67717/T990-671;Démocratie;Democracy;60650;Démocratie;Democracy;;;;4373;Démocratie;
https://n2t.net/ark:/99152/r5h8c9pg-m;99152/r5h8c9pg-m;chapelle;67717/T990-481;Chapelle;Chapel;60747;Chapelle;Chapel;;;;3171;Chapelle;
https://n2t.net/ark:/99152/r5npld9p-c;99152/r5npld9p-c;minorite;67717/T990-1326;Minorité;Minority;60676;Minorité;Minority;;;;3849;Minorité;
https://n2t.net/ark:/99152/r571lmf6-6;99152/r571lmf6-6;banque;67717/T990-291;Banque;Bank;59770;Banque;Bank;375874;BANQUE;;3099;Banque;
https://n2t.net/ark:/99152/r5lhvc28-0;99152/r5lhvc28-0;interaction sociale;67717/T990-1136;Interaction sociale;Social interaction;303297;Interaction sociale;Social interaction;;;;6733;Interaction sociale;
https://n2t.net/ark:/99152/r59ghqjg-4;99152/r59ghqjg-4;analyse de site;67717/T990-82;Analyse de site;Site analysis;59979;Analyse de site;Site analysis;;;;4147;Analyse de site;
https://n2t.net/ark:/99152/r5tcxxfr-v;99152/r5tcxxfr-v;de dhiver sports station;67717/T990-1878;Station de sports d'hiver;Winter sports resort;59945;Station de sports d'hiver;Winter sports resort;377233;STATION DE SPORTS D'HIVER;;5289;Station de sports d'hiver;
https://n2t.net/ark:/99152/r5wgh53h-h;99152/r5wgh53h-h;protection soleil;67717/T990-1688;Protection soleil;Sun protection;59776;Protection soleil;Sun protection;;;;5963;Protection soleil;
https://n2t.net/ark:/99152/r5hgrpdn-j;99152/r5hgrpdn-j;paysagiste;67717/T990-1498;Paysagiste;Landscape architect;60047;Paysagiste;Landscape architect;376937;PAYSAGISTE;;4695;Paysagiste;
https://n2t.net/ark:/99152/r5b0chts-d;99152/r5b0chts-d;du enseignement paysage;67717/T990-824;Enseignement du paysage;Landscape education;60833;Enseignement du paysage;Landscape education;;;;6368;Enseignement du paysage;
https://n2t.net/ark:/99152/r5jb26r7-f;99152/r5jb26r7-f;couverture;67717/T990-634;Couverture;Cover of roof;59326;Couverture;Cover of roof;376150;COUVERTURE;;4348;Couverture;
https://n2t.net/ark:/99152/r58108jd-g;99152/r58108jd-g;de vacances village;67717/T990-2072;Village de vacances;Holiday village;59920;Village de vacances;Holiday village;376450;VILLAGE DE VACANCES;;7698;Village de vacances;
https://n2t.net/ark:/99152/r55qqprb-g;99152/r55qqprb-g;arts du spectacle;67717/T990-254;Arts du spectacle;Performing arts;60400;Arts du spectacle;Performing arts;377427;ARTS DU SPECTACLE;;4288;Arts du spectacle;
https://n2t.net/ark:/99152/r53mdwgs-9;99152/r53mdwgs-9;agriculteur;67717/T990-45;Agriculteur;Farmer;60683;Agriculteur;Farmer;;;;5257;Agriculteur;
https://n2t.net/ark:/99152/r5rwwdgx-s;99152/r5rwwdgx-s;stratifie;67717/80a08df3-811b-42b2-b025-ebf24a298c76;Stratifié;Laminated wood;336738;Stratifié;Laminated wood;;;;8113;Stratifié;
https://n2t.net/ark:/99152/r5nshhrm-d;99152/r5nshhrm-d;artotheque;67717/9e5b20ca-9db6-4a57-816b-1a1dfa092dc4;Artothèque;Art library;317921;Artothèque;Art library;;;;;;
https://n2t.net/ark:/99152/r59jmbc6-m;99152/r59jmbc6-m;geographie urbaine;67717/T990-996;Géographie urbaine;Urban geography;59295;Géographie urbaine;Urban geography;376549;GEOGRAPHIE URBAINE;;3273;Géographie urbaine;
https://n2t.net/ark:/99152/r5hcnn8m-1;99152/r5hcnn8m-1;perception;67717/T990-1511;Perception;Perception;59343;Perception;Perception;376949;PERCEPTION;;4048;Perception;
https://n2t.net/ark:/99152/r5l1ltjk-g;99152/r5l1ltjk-g;mediterraneen milieu;67717/T990-1321;Milieu méditerranéen;Mediterranean environment;60566;Milieu méditerranéen;Mediterranean environment;;;;6963;Milieu méditerranéen;
https://n2t.net/ark:/99152/r52kfr9g-v;99152/r52kfr9g-v;au integration site;67717/T990-1131;Intégration au site;Integration into the site;59350;Intégration au site;Integration into the site;376658;INTEGRATION AU SITE;;6727;Intégration au site;
https://n2t.net/ark:/99152/r5ktjh19-s;99152/r5ktjh19-s;urbanisation;67717/T990-2035;Urbanisation;Urbanisation;59176;Urbanisation;Urbanisation;376479;URBANISATION;;3898;Urbanisation;
https://n2t.net/ark:/99152/r553w70g-s;99152/r553w70g-s;art byzantin;67717/T990-217;Art byzantin;Byzantine art;59596;Art byzantin;Byzantine art;377444;ART BYZANTIN;;5397;Art byzantin;
https://n2t.net/ark:/99152/r5p9pl53-t;99152/r5p9pl53-t;standing;67717/T990-1873;Standing;Luxury;60227;Standing;Luxury;377227;STANDING;;7504;Standing;
https://n2t.net/ark:/99152/r5kqjcbt-r;99152/r5kqjcbt-r;des protection sites;67717/T990-1683;Protection des sites;Site protection;59578;Protection des sites;Site protection;377088;PROTECTION DES SITES;;5065;Protection des sites;
https://n2t.net/ark:/99152/r58xrn85-f;99152/r58xrn85-f;en paysage terrasse;67717/T990-1493;Paysage en terrasse;Terraced landscape;60777;Paysage en terrasse;Terraced landscape;;;;6759;Paysage en terrasse;
https://n2t.net/ark:/99152/r53g1jt3-1;99152/r53g1jt3-1;economie;67717/T990-769;Économie;Economy;59158;Économie;Economy;376264;ECONOMIE;;3565;Economie;
https://n2t.net/ark:/99152/r5bd32fm-n;99152/r5bd32fm-n;architecture pilotis sur;67717/T990-199;Architecture sur pilotis;Stilt architecture;60842;Architecture sur pilotis;Stilt architecture;375665;ARCHITECTURE SUR PILOTIS;;5498;Architecture sur pilotis;
https://n2t.net/ark:/99152/r5t8vp0r-c;99152/r5t8vp0r-c;agence darchitecture;67717/T990-40;Agence d'architecture;Architecture agency;59854;Agence d'architecture;Architecture agency;375692;AGENCE D'ARCHITECTURE;;3378;Agence d'architecture;
https://n2t.net/ark:/99152/r5g79hd7-7;99152/r5g79hd7-7;sedentarisation;67717/T990-1836;Sédentarisation;Settlement;60678;Sédentarisation;Settlement;;;;7063;Sédentarisation;
https://n2t.net/ark:/99152/r5pbg3s1-c;99152/r5pbg3s1-c;dexposition parc;67717/T990-1456;Parc d'exposition;Exhibition park;60200;Parc d'exposition;Exhibition park;376907;PARC D'EXPOSITION;;7116;Parc d'exposition;
https://n2t.net/ark:/99152/r5v1wxcv-d;99152/r5v1wxcv-d;marbre;67717/T990-1266;Marbre;Marble;59671;Marbre;Marble;376761;MARBRE;;4340;Marbre;
https://n2t.net/ark:/99152/r5fhr4vb-0;99152/r5fhr4vb-0;discrimination;67717/2bf94cc8-d3c1-4db8-89ce-4ec8d298002e;Discrimination;Discrimination;313851;Discrimination;Discrimination;;;;3847;Discrimination;
https://n2t.net/ark:/99152/r5ttf9xp-v;99152/r5ttf9xp-v;hydraulique;67717/T990-1076;Hydraulique;Hydraulics;61018;Hydraulique;Hydraulics;376620;HYDRAULIQUE;;4268;Hydraulique;
https://n2t.net/ark:/99152/r5388w4p-w;99152/r5388w4p-w;typologie urbaine;67717/T990-2030;Typologie urbaine;Urban typology;60918;Typologie urbaine;Urban typology;;;;4020;Typologie urbaine;
https://n2t.net/ark:/99152/r561wm2f-f;99152/r561wm2f-f;art;67717/T990-212;Art;Art;60002;Art;Art;375820;ART;;3084;Art;
https://n2t.net/ark:/99152/r5qnhh63-5;99152/r5qnhh63-5;fonte;67717/T990-954;Fonte;Cast iron;60359;Fonte;Cast iron;376513;FONTE;;5409;Fonte;
https://n2t.net/ark:/99152/r5800r05-b;99152/r5800r05-b;ecole maternelle;67717/T990-764;École maternelle;Nursery school;59446;École maternelle;Nursery school;376259;ECOLE MATERNELLE;;6280;Ecole maternelle;
https://n2t.net/ark:/99152/r52t566l-1;99152/r52t566l-1;politique publique;67717/T990-1609;Politique publique;Public policy;60698;Politique publique;Public policy;;;;3759;Politique publique;
https://n2t.net/ark:/99152/r5jqtqwf-j;99152/r5jqtqwf-j;batiments consolidation des;67717/T990-574;Consolidation des bâtiments;Building reinforcement;60824;Consolidation des bâtiments;Building reinforcement;;;;6029;Consolidation des bâtiments;
https://n2t.net/ark:/99152/r5t184fh-d;99152/r5t184fh-d;bourg;67717/T990-384;Bourg;Large village;60921;Bourg;Large village;375950;BOURG;;3224;Bourg;
https://n2t.net/ark:/99152/r5n7pct9-n;99152/r5n7pct9-n;logiciel;67717/T990-1229;Logiciel;Software;59288;Logiciel;Software;376730;LOGICIEL;;4183;Logiciel;
https://n2t.net/ark:/99152/r525g25s-p;99152/r525g25s-p;architecture regionaliste;67717/T990-194;Architecture régionaliste;Regional architecture;60152;Architecture régionaliste;Regional architecture;375805;ARCHITECTURE REGIONALISTE;;5489;Architecture régionaliste;
https://n2t.net/ark:/99152/r5cg615b-v;99152/r5cg615b-v;habitat provisoire;67717/T990-1039;Habitat provisoire;Temporary housing;59572;Habitat provisoire;Temporary housing;376585;HABITAT PROVISOIRE;;5406;Habitat provisoire;
https://n2t.net/ark:/99152/r58qkqvd-3;99152/r58qkqvd-3;secteur tertiaire;67717/T990-1831;Secteur tertiaire;Tertiary sector;59453;Secteur tertiaire;Tertiary sector;377196;SECTEUR TERTIAIRE;;3523;Secteur tertiaire;
https://n2t.net/ark:/99152/r56srvfv-x;99152/r56srvfv-x;pouvoirs publics;67717/T990-1641;Pouvoirs publics;Public authorities;60657;Pouvoirs publics;Public authorities;;;;4642;Pouvoirs publics;
https://n2t.net/ark:/99152/r5s6fg3c-2;99152/r5s6fg3c-2;papier;67717/T990-1451;Papier;Paper;59157;Papier;Paper;376902;PAPIER;;5825;Papier;
https://n2t.net/ark:/99152/r5c432wp-w;99152/r5c432wp-w;famille;67717/T990-917;Famille;Family;61003;Famille;Family;376389;FAMILLE;;3576;Famille;
https://n2t.net/ark:/99152/r5qwdb2j-0;99152/r5qwdb2j-0;manuel;67717/T990-1261;Manuel;Manual;61017;Manuel;Manual;376758;MANUEL;;6904;Manuel;
https://n2t.net/ark:/99152/r5892cr1-k;99152/r5892cr1-k;de droit intellectuelle la propriete;67717/T990-727;Droit de la propriété intellectuelle;Intellectual property law;60728;Droit de la propriété intellectuelle;Intellectual property law;;;;5037;Droit de la propriété intellectuelle;
https://n2t.net/ark:/99152/r50shl76-g;99152/r50shl76-g;horizontalite;67717/T990-1071;Horizontalité;Horizontality;60521;Horizontalité;Horizontality;377358;HORIZONTALITE;;6662;Horizontalité;
https://n2t.net/ark:/99152/r51lxbb5-t;99152/r51lxbb5-t;batiment triangulaire;67717/T990-347;Bâtiment triangulaire;Triangular shaped building;60007;Bâtiment triangulaire;Triangular shaped building;375923;BATIMENT TRIANGULAIRE;;5702;Bâtiment triangulaire;
https://n2t.net/ark:/99152/r5k9l31w-4;99152/r5k9l31w-4;architecture de fer;67717/T990-157;Architecture de fer;Cast iron construction;59189;Architecture de fer;Cast iron construction;375776;ARCHITECTURE DE FER;;3961;Architecture de fer;
https://n2t.net/ark:/99152/r5n4t58h-f;99152/r5n4t58h-f;exode rural;67717/T990-899;Exode rural;Rural exodus;60542;Exode rural;Rural exodus;376376;EXODE RURAL;;4710;Exode rural;
https://n2t.net/ark:/99152/r589k92c-9;99152/r589k92c-9;des politique transports;67717/T990-1604;Politique des transports;Transport policy;60146;Politique des transports;Transport policy;377024;POLITIQUE DES TRANSPORTS;;3892;Politique des transports;
https://n2t.net/ark:/99152/r551whxh-0;99152/r551whxh-0;oblique;67717/T990-1414;Oblique;Slant;60525;Oblique;Slant;377361;OBLIQUE;;7070;Oblique;
https://n2t.net/ark:/99152/r5296063-v;99152/r5296063-v;agee logement personne pour;67717/T990-1224;Logement pour personne âgée;Senior housing;59611;Logement pour personne âgée;Senior housing;376726;LOGEMENT POUR PERSONNE AGEE;;3337;Logement pour personne âgée;
https://n2t.net/ark:/99152/r5vcqcrn-3;99152/r5vcqcrn-3;du grand habitat nombre plus;67717/T990-1034;Habitat du plus grand nombre;Habitat for the greatest number;60545;Habitat du plus grand nombre;Habitat for the greatest number;;;;3675;Habitat du plus grand nombre;
https://n2t.net/ark:/99152/r5g1blq0-6;99152/r5g1blq0-6;tiersmonde;67717/T990-1966;Tiers-Monde;Third World;60242;Tiers-Monde;Third World;;;;3882;Tiers-Monde;
https://n2t.net/ark:/99152/r5kkcj82-n;99152/r5kkcj82-n;residence secondaire;67717/T990-1776;Résidence secondaire;Second home;59657;Résidence secondaire;Second home;377158;RESIDENCE SECONDAIRE;;3827;Résidence secondaire;
https://n2t.net/ark:/99152/r5wb05jl-w;99152/r5wb05jl-w;aquatique plante;67717/T990-1586;Plante aquatique;Aquatic plant;61174;Plante aquatique;Aquatic plant;;;;7235;Plante aquatique;
https://n2t.net/ark:/99152/r5sw1m9n-q;99152/r5sw1m9n-q;de extension village;67717/T990-912;Extension de village;Village extension;60504;Extension de village;Village extension;376385;EXTENSION DE VILLAGE;;6443;Extension de village;
https://n2t.net/ark:/99152/r58dbgj5-0;99152/r58dbgj5-0;civil droit;67717/T990-722;Droit civil;Civil law;61070;Droit civil;Civil law;376227;DROIT CIVIL;;6229;Droit civil;
https://n2t.net/ark:/99152/r5xl7bcj-0;99152/r5xl7bcj-0;administration de justice la;67717/16ab3539-0337-4822-9262-5e6fdc7d7d0a;Administration de la justice;Administration of justice;308329;Administration de la justice;Administration of justice;;;;5232;Administration de la justice;
https://n2t.net/ark:/99152/r55jjhv7-k;99152/r55jjhv7-k;cobra;67717/T990-532;CoBrA;CoBrA;415525;CoBrA;CoBrA;378033;COBRA;;5976;CoBrA;
https://n2t.net/ark:/99152/r542j5v3-g;99152/r542j5v3-g;batiment scolaire;67717/T990-342;Bâtiment scolaire;School building;59333;Bâtiment scolaire;School building;375918;BATIMENT SCOLAIRE;;3142;Bâtiment scolaire;
https://n2t.net/ark:/99152/r5wpb5t7-j;99152/r5wpb5t7-j;de representation technique;67717/T990-1929;Technique de représentation;Representation technique;59525;Technique de représentation;Representation technique;377276;TECHNIQUE DE REPRESENTATION;;3157;Technique de représentation;
https://n2t.net/ark:/99152/r5rrqfgp-r;99152/r5rrqfgp-r;etude prealable;67717/T990-894;Étude préalable;Preliminary study;59243;Étude préalable;Preliminary study;376372;ETUDE PREALABLE;;5315;Etude préalable;
https://n2t.net/ark:/99152/r5b689lq-4;99152/r5b689lq-4;des reconnaissance sols;67717/T990-1739;Reconnaissance des sols;Soil investigation;59200;Reconnaissance des sols;Soil investigation;377126;RECONNAISSANCE DES SOLS;;7376;Reconnaissance des sols;
https://n2t.net/ark:/99152/r53bjrbp-9;99152/r53bjrbp-9;circulaire plan;67717/T990-1549;Plan circulaire;Circular plan;60570;Plan circulaire;Circular plan;376983;PLAN CIRCULAIRE;;4114;Plan circulaire;
https://n2t.net/ark:/99152/r51ph7r1-w;99152/r51ph7r1-w;montagne;67717/T990-1359;Montagne;Mountain;60966;Montagne;Mountain;376832;MONTAGNE;;4407;Montagne;
https://n2t.net/ark:/99152/r5b51bgd-t;99152/r5b51bgd-t;002 analyse de et larchitecture theorie;67717/T990-2123;002 Analyse et théorie de l'architecture;;415580;002 Analyse et théorie de l'architecture;;;;;3045;002 Analyse et théorie de l'architecture;
https://n2t.net/ark:/99152/r5x2s5hf-7;99152/r5x2s5hf-7;batiment circulaire;67717/T990-305;Bâtiment circulaire;Round building;59924;Bâtiment circulaire;Round building;375885;BATIMENT CIRCULAIRE;;5306;Bâtiment circulaire;
https://n2t.net/ark:/99152/r5r0r3cd-p;99152/r5r0r3cd-p;antiquite galloromaine;67717/T990-115;Antiquité gallo-romaine;Gallo-Roman antiquity;59637;Antiquité gallo-romaine;Gallo-Roman antiquity;375736;ANTIQUITE GALLO-ROMAINE;;3997;Antiquité gallo-romaine;
https://n2t.net/ark:/99152/r54cntwb-p;99152/r54cntwb-p;de linformation theorie;67717/T990-1961;Théorie de l'information;Information theory;59341;Théorie de l'information;Information theory;377302;THEORIE DE L'INFORMATION;;7605;Théorie de l'information;
https://n2t.net/ark:/99152/r5h06kgw-3;99152/r5h06kgw-3;navigable reseau;67717/T990-1771;Réseau navigable;Waterway network;61131;Réseau navigable;Waterway network;377154;RESEAU NAVIGABLE;;3916;Réseau navigable;
https://n2t.net/ark:/99152/r52k60f2-c;99152/r52k60f2-c;mur vegetalise;67717/T990-1391;Mur végétalisé;Green wall;60278;Mur végétalisé;Green wall;377392;MUR VEGETALISE;;5325;Mur végétalisé;
https://n2t.net/ark:/99152/r54b8r0g-g;99152/r54b8r0g-g;de espace jeu;67717/T990-857;Espace de jeu;Play area;59778;Espace de jeu;Play area;376343;ESPACE DE JEU;;3214;Espace de jeu;
https://n2t.net/ark:/99152/r5smdtlt-0;99152/r5smdtlt-0;dedensification;67717/T990-667;Dédensification;De-densification;60912;Dédensification;De-densification;;;;6159;Dédensification;
https://n2t.net/ark:/99152/r5t64x4v-7;99152/r5t64x4v-7;balcon;67717/T990-287;Balcon;Balcony;59783;Balcon;Balcony;375870;BALCON;;3255;Balcon;
https://n2t.net/ark:/99152/r501f8ng-k;99152/r501f8ng-k;table;67717/T990-1924;Table;Table;60771;Table;Table;;;;7567;Table;
https://n2t.net/ark:/99152/r5fgnt5r-4;99152/r5fgnt5r-4;italiens rationalistes;67717/T990-1734;Rationalistes italiens;Italian Rationalism;59357;Rationalistes italiens;Italian Rationalism;377124;RATIONALISTES ITALIENS;;7368;Rationalistes italiens;
https://n2t.net/ark:/99152/r56p4pwv-h;99152/r56p4pwv-h;place royale;67717/T990-1544;Place Royale;;59984;Place Royale;;376976;PLACE ROYALE;;6322;Place Royale;
https://n2t.net/ark:/99152/r5rckfl8-j;99152/r5rckfl8-j;catalan modernisme;67717/T990-1354;Modernisme catalan;Barcelona School;60500;Modernisme catalan;Barcelona School;376828;MODERNISME CATALAN;;3421;Modernisme catalan;
https://n2t.net/ark:/99152/r5gphxhq-0;99152/r5gphxhq-0;bastide;67717/T990-300;Bastide;Bastide;59486;Bastide;Bastide;375881;BASTIDE;;4021;Bastide;
https://n2t.net/ark:/99152/r50fsbs5-0;99152/r50fsbs5-0;2010 annees;67717/T990-110;Années 2010;2010s;60722;Années 2010;2010s;;;;5335;Années 2010;
https://n2t.net/ark:/99152/r5h281kw-s;99152/r5h281kw-s;escalier;67717/T990-852;Escalier;Stair;59384;Escalier;Stair;376339;ESCALIER;;3211;Escalier;
https://n2t.net/ark:/99152/r50cw2p2-0;99152/r50cw2p2-0;cfao;67717/T990-472;CFAO;CADM;303223;CFAO;CADM;;;;5890;CFAO;
https://n2t.net/ark:/99152/r5t2s868-1;99152/r5t2s868-1;mezzanine;67717/T990-1317;Mezzanine;Mezzanine;60646;Mezzanine;Mezzanine;378105;MEZZANINE;;6961;Mezzanine;
https://n2t.net/ark:/99152/r5569k51-r;99152/r5569k51-r;avantgarde;67717/T990-282;Avant-garde;Avant-garde art;60292;Avant-garde;Avant-garde art;375650;AVANT-GARDE;;5623;Avant-garde;
https://n2t.net/ark:/99152/r5vrxg39-c;99152/r5vrxg39-c;amiante;67717/T990-73;Amiante;Asbestos;59321;Amiante;Asbestos;375715;AMIANTE;;5299;Amiante;
https://n2t.net/ark:/99152/r5kq80l6-1;99152/r5kq80l6-1;installation sanitaire;67717/T990-1127;Installation sanitaire;Sanitation facility;61038;Installation sanitaire;Sanitation facility;376657;INSTALLATION SANITAIRE;;5923;Installation sanitaire;
https://n2t.net/ark:/99152/r58wf9nq-9;99152/r58wf9nq-9;industrielle propriete;67717/T990-1679;Propriété industrielle;Industrial property;60654;Propriété industrielle;Industrial property;;;;5768;Propriété industrielle;
https://n2t.net/ark:/99152/r54pspjw-s;99152/r54pspjw-s;emergent pays;67717/T990-1489;Pays émergent;Emerging country;60651;Pays émergent;Emerging country;;;;7168;Pays émergent;
https://n2t.net/ark:/99152/r5f4532s-q;99152/r5f4532s-q;memoire;67717/T990-1299;Mémoire;Memory;60561;Mémoire;Memory;;;;3539;Mémoire;
https://n2t.net/ark:/99152/r5xbqxwk-f;99152/r5xbqxwk-f;energie solaire thermique;67717/T990-815;Énergie solaire thermique;Thermal energy;61184;Énergie solaire thermique;Thermal energy;;;;5809;Energie solaire thermique;
https://n2t.net/ark:/99152/r5ns6345-x;99152/r5ns6345-x;coupure du tissu urbain;67717/T990-625;Coupure du tissu urbain;Break in the urban fabric;59256;Coupure du tissu urbain;Break in the urban fabric;376142;COUPURE DU TISSU URBAIN;;4616;Coupure du tissu urbain;
https://n2t.net/ark:/99152/r5k1c3hf-7;99152/r5k1c3hf-7;caserne;67717/T990-435;Caserne;Barrack;59807;Caserne;Barrack;375987;CASERNE;;3979;Caserne;
https://n2t.net/ark:/99152/r5md2cpd-0;99152/r5md2cpd-0;art totalitaire;67717/T990-245;Art totalitaire;Totalitarian art;60829;Art totalitaire;Totalitarian art;;;;5581;Art totalitaire;
https://n2t.net/ark:/99152/r5vskxvp-f;99152/r5vskxvp-f;adobe;67717/T990-36;Adobe;Adobe;59469;Adobe;Adobe;375687;ADOBE;;5244;Adobe;
https://n2t.net/ark:/99152/r5scq8r0-m;99152/r5scq8r0-m;gazon;67717/T990-987;Gazon;Lawn;60094;Gazon;Lawn;376539;GAZON;;6566;Gazon;
https://n2t.net/ark:/99152/r5fsch9f-7;99152/r5fsch9f-7;pedagogie;67717/T990-1502;Pédagogie;Pedagogy;59546;Pédagogie;Pedagogy;377351;PEDAGOGIE;;4748;Pédagogie;
https://n2t.net/ark:/99152/r5k2hr76-m;99152/r5k2hr76-m;in methodologie situ;67717/T990-1312;Méthodologie in situ;In situ method;303231;Méthodologie in situ;In situ method;;;;5355;Méthodologie in situ;
https://n2t.net/ark:/99152/r5hqtjgj-4;99152/r5hqtjgj-4;insalubrite;67717/T990-1122;Insalubrité;Insalubrity;60403;Insalubrité;Insalubrity;;;;3634;Insalubrité;
https://n2t.net/ark:/99152/r56c21qf-j;99152/r56c21qf-j;de larchitecture typologie;67717/T990-2026;Typologie de l'architecture;Architectural typology;60760;Typologie de l'architecture;Architectural typology;;;;3080;Typologie de l'architecture;
https://n2t.net/ark:/99152/r513x5l2-3;99152/r513x5l2-3;de paysage projet;67717/T990-1674;Projet de paysage;Landscape project;60494;Projet de paysage;Landscape project;;;;4802;Projet de paysage;
https://n2t.net/ark:/99152/r50ltpc0-4;99152/r50ltpc0-4;mondial patrimoine;67717/T990-1484;Patrimoine mondial;World heritage;60731;Patrimoine mondial;World heritage;;;;4780;Patrimoine mondial;
https://n2t.net/ark:/99152/r5djfp28-h;99152/r5djfp28-h;medecine;67717/T990-1294;Médecine;Medecine;59405;Médecine;Medecine;376787;MEDECINE;;4069;Médecine;
https://n2t.net/ark:/99152/r5x7dwtx-z;99152/r5x7dwtx-z;energie hydraulique;67717/T990-810;Énergie hydraulique;Hydropower;59273;Énergie hydraulique;Hydropower;376291;ENERGIE HYDRAULIQUE;;4271;Energie hydraulique;
https://n2t.net/ark:/99152/r5dhjn9g-z;99152/r5dhjn9g-z;cos;67717/T990-620;COS;Floor area ratio;60139;COS;Floor area ratio;376138;COS;;4539;COS;
https://n2t.net/ark:/99152/r54r1s90-g;99152/r54r1s90-g;art populaire;67717/T990-240;Art populaire;Popular art;59632;Art populaire;Popular art;375839;ART POPULAIRE;;4317;Art populaire;
https://n2t.net/ark:/99152/r59t882j-c;99152/r59t882j-c;dinterconnexion gare;67717/T990-982;Gare d'interconnexion;Interconnection station;60508;Gare d'interconnexion;Interconnection station;376534;GARE D'INTERCONNEXION;;3754;Gare d'interconnexion;
https://n2t.net/ark:/99152/r5dgp5fj-g;99152/r5dgp5fj-g;sdau;67717/T990-1827;SDAU;;59723;SDAU;;377193;SDAU;;4920;SDAU;
https://n2t.net/ark:/99152/r5k98j38-6;99152/r5k98j38-6;eglise;67717/T990-792;Église;Church;59934;Église;Church;376278;EGLISE;;3173;Eglise;
https://n2t.net/ark:/99152/r5dlts7b-8;99152/r5dlts7b-8;palplanche;67717/T990-1447;Palplanche;Sheet pile;59876;Palplanche;Sheet pile;376898;PALPLANCHE;;7104;Palplanche;
https://n2t.net/ark:/99152/r5pf82j4-3;99152/r5pf82j4-3;ambiances des maitrise;67717/T990-1257;Maîtrise des ambiances;Control of the environment;303228;Maîtrise des ambiances;Control of the environment;;;;5285;Maîtrise des ambiances;
https://n2t.net/ark:/99152/r5g51wsn-h;99152/r5g51wsn-h;architecturale promenade;67717/ca41b9e2-243b-4c2d-ac3c-e833f43411c5;Promenade architecturale;Architectural promenade;356960;Promenade architecturale;Architectural promenade;;;;;;
https://n2t.net/ark:/99152/r5xlnxf9-m;99152/r5xlnxf9-m;histoire sociale;67717/T990-1067;Histoire sociale;Social history;59375;Histoire sociale;Social history;376611;HISTOIRE SOCIALE;;6654;Histoire sociale;
https://n2t.net/ark:/99152/r5q2n99s-c;99152/r5q2n99s-c;tube;67717/T990-2021;Tube;Tube;59877;Tube;Tube;376490;TUBE;;7661;Tube;
https://n2t.net/ark:/99152/r5nj0msf-v;99152/r5nj0msf-v;transect urbain;67717/T990-1999;Transect urbain;Urban transect;303298;Transect urbain;Urban transect;;;;7647;Transect urbain;
https://n2t.net/ark:/99152/r5tbwm7r-h;99152/r5tbwm7r-h;architecture urbaine;67717/T990-203;Architecture urbaine;Urban architecture;60247;Architecture urbaine;Urban architecture;375810;ARCHITECTURE URBAINE;;4493;Architecture urbaine;
https://n2t.net/ark:/99152/r5gtg174-m;99152/r5gtg174-m;fluxus;67717/T990-945;Fluxus;Fluxus;60459;Fluxus;Fluxus;378038;FLUXUS;;6499;Fluxus;
https://n2t.net/ark:/99152/r51jtt9n-f;99152/r51jtt9n-f;ecluse;67717/T990-755;Écluse;Lock;59764;Écluse;Lock;376249;ECLUSE;;5794;Ecluse;
https://n2t.net/ark:/99152/r5m6qnp5-d;99152/r5m6qnp5-d;concepteur sonore;67717/T990-565;Concepteur sonore;Acoustical engineer;303262;Concepteur sonore;Acoustical engineer;;;;6018;Concepteur sonore;
https://n2t.net/ark:/99152/r52sv441-n;99152/r52sv441-n;biologie vegetale;67717/T990-375;Biologie végétale;Plant biology;59196;Biologie végétale;Plant biology;375943;BIOLOGIE VEGETALE;;4209;Biologie végétale;
https://n2t.net/ark:/99152/r5knqbnw-5;99152/r5knqbnw-5;demontable scene;67717/T990-1822;Scène démontable;Removable stage;60886;Scène démontable;Removable stage;;;;6054;Scène démontable;
https://n2t.net/ark:/99152/r50g6cr6-1;99152/r50g6cr6-1;porteafaux;67717/T990-1632;Porte-à-faux;Cantilever;60213;Porte-à-faux;Cantilever;377045;PORTE-A-FAUX;;3570;Porte-à-faux;
https://n2t.net/ark:/99152/r5qd1w5p-8;99152/r5qd1w5p-8;paille;67717/T990-1442;Paille;Straw;60775;Paille;Straw;378114;PAILLE;;7101;Paille;
https://n2t.net/ark:/99152/r5b148b6-q;99152/r5b148b6-q;abstrait expressionnisme;67717/T990-908;Expressionnisme abstrait;Abstract expressionism;60464;Expressionnisme abstrait;Abstract expressionism;378035;EXPRESSIONNISME ABSTRAIT;;5519;Expressionnisme abstrait;
https://n2t.net/ark:/99152/r54vnpll-n;99152/r54vnpll-n;douane;67717/T990-718;Douane;Customs;59291;Douane;Customs;376224;DOUANE;;6228;Douane;
